,fit_time,score_time,test_accuracy,test_f1_macro
0,1422.8084032535553,1510.0318539142609,0.9245314452311537,0.923434357146186
1,1420.775111913681,1511.3439300060272,0.928178636893851,0.9272885366270133
2,1423.3135039806366,1507.9477808475494,0.9248333333333333,0.9239752830732432
3,1427.6418287754059,1511.4953351020813,0.9304826206551637,0.929549115841373
4,1801.4203751087189,459.4554400444031,0.9313104368122708,0.9303885917989587
