,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,256.49363856315614,0.8457738497442434,31.793890523910523,0.11750173607808123,0.001,{'estimator__C': 0.001},0.11333000499251124,0.11333000499251124,0.1135,0.11361361361361362,0.11372745490981964,0.1135,0.00015646770256134512,7
1,208.84197640419006,0.9854323562997217,30.028842210769653,1.0371781739747128,0.01,{'estimator__C': 0.01},0.7838242636045931,0.7918122815776335,0.775,0.7962962962962963,0.7785571142284569,0.7851,0.007958865244288554,6
2,76.20106801986694,0.37360622487759165,22.486220932006837,0.7013910934233992,0.1,{'estimator__C': 0.1},0.9126310534198702,0.9196205691462805,0.9025,0.91991991991992,0.908817635270541,0.9127,0.0066200997918904525,5
3,32.35269193649292,0.3881328202360565,12.66498761177063,0.3122983227274445,1,{'estimator__C': 1},0.9350973539690465,0.9385921118322517,0.929,0.9369369369369369,0.9313627254509018,0.9342,0.0035407172695572967,2
4,22.50945038795471,0.5880991452233308,9.067605113983154,0.12516878040321977,10,{'estimator__C': 10},0.9400898652021967,0.9435846230654019,0.927,0.9354354354354354,0.9323647294589178,0.9357,0.005803827368391501,1
5,23.08181223869324,0.21217118708602392,9.245100498199463,0.21075331942844586,100,{'estimator__C': 100},0.9335996005991013,0.9296055916125812,0.925,0.9254254254254254,0.9213426853707415,0.927,0.004215147818888197,3
6,20.261239671707152,0.4984569281945663,6.976506567001342,0.9794057522567556,1000,{'estimator__C': 1000},0.9311033449825262,0.927109335996006,0.9245,0.9229229229229229,0.9213426853707415,0.9254,0.0034313787849487836,4
