,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,40.22608370780945,0.2581278945339321,14.01532678604126,0.10983158013346264,0.001,{'estimator__C': 0.001},0.9246130803794309,0.9321018472291562,0.9245,0.9319319319319319,0.9243486973947895,0.9275,0.0036902247924038302,2
1,25.483461093902587,0.40556264698095534,9.905082035064698,0.2990622297408984,0.01,{'estimator__C': 0.01},0.9301048427358961,0.9400898652021967,0.928,0.9344344344344344,0.935871743486974,0.9337,0.004279534033833098,1
2,23.91402921676636,0.42200420374900466,9.276172876358032,0.1386330511882328,0.1,{'estimator__C': 0.1},0.9196205691462805,0.9321018472291562,0.9235,0.9319319319319319,0.9228456913827655,0.926,0.005086825420583452,3
3,23.712054347991945,0.26370233814329463,9.409451150894165,0.15508167749594212,1,{'estimator__C': 1},0.9176235646530204,0.9311033449825262,0.9205,0.9294294294294294,0.9243486973947895,0.9246,0.005123937631355706,4
4,23.83600845336914,0.28536601472291345,9.635732889175415,0.18631291285064358,10,{'estimator__C': 10},0.9176235646530204,0.9311033449825262,0.9205,0.9294294294294294,0.9243486973947895,0.9246,0.005123937631355706,4
5,23.736601877212525,0.5077548934218277,9.318113422393798,0.13511149086321603,100,{'estimator__C': 100},0.9176235646530204,0.9311033449825262,0.9205,0.9294294294294294,0.9243486973947895,0.9246,0.005123937631355706,4
6,21.5713032245636,1.6324786052432079,6.523766231536865,2.040183402650611,1000,{'estimator__C': 1000},0.9176235646530204,0.9311033449825262,0.9205,0.9294294294294294,0.9243486973947895,0.9246,0.005123937631355706,4
